car_id,fuelType,rating,renterTripsTaken,reviewCount,owner.id,vehicle.make,vehicle.model,vehicle.type,vehicle.year
1478,GASOLINE,4.77,15,13,3619049,Hyundai,Sonata,car,2015
1479,GASOLINE,5.0,9,8,3533385,Toyota,RAV4,suv,2014
1480,GASOLINE,5.0,6,5,10452226,BMW,3 Series,car,2017
1481,GASOLINE,4.83,12,12,14433354,BMW,3 Series,car,2015
1482,HYBRID,3.67,5,3,3533385,Porsche,Cayenne,suv,2013
1483,GASOLINE,5.0,48,41,67096,Honda,CR-V,suv,2016
1484,HYBRID,4.97,40,39,323975,BMW,i8,car,2015
1485,GASOLINE,4.96,23,23,10452226,BMW,3 Series,car,2018
1486,GASOLINE,4.96,29,24,3619049,Chevrolet,Impala,car,2019
1487,ELECTRIC,,0,0,11231763,Tesla,Model 3,car,2020
1488,GASOLINE,4.88,7,8,10452226,Mercedes-Benz,E-Class,car,2016
1489,GASOLINE,4.83,7,6,405910,Chevrolet,Equinox,suv,2019
1490,GASOLINE,5.0,21,19,67096,Mazda,CX-5,suv,2015
1491,GASOLINE,5.0,41,37,67096,Honda,HR-V,suv,2016
1492,GASOLINE,4.91,42,35,7825483,Porsche,Boxster,car,2014
1493,GASOLINE,4.95,70,65,2110510,BMW,3 Series,car,2018
1494,GASOLINE,,0,0,14247850,BMW,3 Series,car,2016
1495,GASOLINE,4.95,73,65,67096,Honda,Accord,car,2017
1496,GASOLINE,5.0,6,5,2407657,Toyota,Sienna,minivan,2011
1497,GASOLINE,4.56,10,9,5139532,Land Rover,Discovery Sport,suv,2018
1498,GASOLINE,5.0,16,12,10144963,BMW,M-Series,car,2019
1499,GASOLINE,,2,0,11393646,Mercedes-Benz,GLA-Class,suv,2017
1500,GASOLINE,5.0,3,3,5019852,Chevrolet,Malibu,car,2018
1501,GASOLINE,4.8,60,55,2110510,Chrysler,Pacifica,minivan,2018
1502,GASOLINE,5.0,77,74,4021066,Chevrolet,Corvette,car,2009
1503,ELECTRIC,5.0,1,1,15617026,Tesla,Model Y,suv,2020
1504,GASOLINE,5.0,17,15,67096,Toyota,RAV4,suv,2017
1505,GASOLINE,5.0,12,10,67096,Honda,HR-V,suv,2017
1506,GASOLINE,4.93,16,14,9218610,Jeep,Wrangler Unlimited,suv,2019
1507,GASOLINE,,2,0,1319433,Jaguar,F-PACE,suv,2020
1508,GASOLINE,5.0,59,50,67096,Mazda,3,car,2016
1509,GASOLINE,5.0,4,3,15396392,Mercedes-Benz,E-Class,car,2014
1510,GASOLINE,5.0,5,5,9218610,Jeep,Wrangler Unlimited,suv,2020
1511,GASOLINE,4.82,141,129,2611541,Ford,Mustang,car,2015
1512,GASOLINE,5.0,4,3,1495380,Lincoln,MKX,suv,2016
1513,GASOLINE,4.97,90,75,2110510,Jeep,Wrangler,suv,2018
1514,GASOLINE,4.76,80,66,979091,BMW,4 Series,car,2018
1515,HYBRID,4.97,73,63,3205604,BMW,i8,car,2015
1516,GASOLINE,5.0,9,9,4881621,Maserati,Ghibli,car,2014
1517,,5.0,4,4,10448485,Mitsubishi,Mirage,car,2019
1518,GASOLINE,4.89,71,63,3205604,Chevrolet,Corvette,car,2019
1519,GASOLINE,5.0,40,36,3205604,Chevrolet,Corvette,car,2019
1520,,5.0,4,2,10448485,Mitsubishi,Mirage,car,2019
1521,GASOLINE,5.0,27,25,3205604,Jaguar,F-Type,car,2015
1522,GASOLINE,4.9,21,20,14409423,Mercedes-Benz,E-Class,car,2017
1523,GASOLINE,4.94,37,34,10863848,Honda,Civic,car,2017
1524,GASOLINE,5.0,5,5,170844,Dodge,Challenger,car,2018
1525,GASOLINE,,0,0,15751256,Toyota,C-HR,suv,2018
1526,GASOLINE,,0,0,15334764,Jeep,Grand Cherokee,suv,2018
1527,GASOLINE,5.0,18,17,14570542,Land Rover,Discovery Sport,suv,2017
1528,GASOLINE,4.88,24,24,1114907,Mercedes-Benz,C-Class,car,2018
1529,GASOLINE,4.86,39,36,4881621,Chevrolet,Camaro,car,2018
1530,GASOLINE,4.86,17,14,3205604,Jaguar,F-TYPE,car,2017
1531,GASOLINE,4.98,57,50,1114907,Polaris,Slingshot,car,2019
1532,GASOLINE,5.0,6,5,10485649,Porsche,718 Boxster,car,2017
1533,HYBRID,5.0,40,35,5577008,BMW,i8,car,2015
1534,GASOLINE,5.0,1,1,9604745,Nissan,Versa,car,2018
1535,GASOLINE,4.75,54,40,170844,Jeep,Wrangler,suv,2016
1536,GASOLINE,4.84,32,32,4881621,Ford,Mustang,car,2018
1537,GASOLINE,5.0,28,26,4881621,Ford,Mustang,car,2018
1538,GASOLINE,5.0,9,8,15093807,Chevrolet,Camaro,car,2019
1539,GASOLINE,5.0,20,19,3205604,Jaguar,F-TYPE,car,2016
1540,GASOLINE,5.0,2,1,10448485,Nissan,Versa,car,2018
1541,ELECTRIC,5.0,9,8,6238619,Tesla,Model S,car,2015
1542,GASOLINE,5.0,8,8,15174871,Toyota,Highlander,suv,2019
1543,GASOLINE,4.96,125,117,4881621,Ford,Mustang,car,2016
1544,GASOLINE,5.0,2,2,14570542,Cadillac,XT4,suv,2019
1545,GASOLINE,4.0,1,1,4881621,Maserati,Ghibli,car,2015
1546,GASOLINE,5.0,13,10,11380952,Toyota,Corolla Hatchback,car,2019
1547,GASOLINE,5.0,16,10,15412307,Polaris,Slingshot,car,2020
1548,GASOLINE,4.99,122,104,6779375,Jeep,Cherokee,suv,2019
1549,GASOLINE,4.85,21,20,7288516,Mercedes-benz,C-Class,car,2019
1550,GASOLINE,4.97,136,131,4881621,Ford,Mustang,car,2016
1551,GASOLINE,5.0,72,69,2325083,Ferrari,California,car,2010
1552,GASOLINE,4.88,166,159,4881621,Ford,Mustang,car,2016
1553,GASOLINE,,0,0,14605428,Lexus,LC 500,car,2018
1554,HYBRID,5.0,12,10,1252142,Ford,Fusion Hybrid,car,2018
1555,GASOLINE,5.0,17,17,2480610,Ford,Mustang,car,2018
1556,GASOLINE,5.0,31,28,10611736,BMW,4 Series,car,2017
1557,GASOLINE,5.0,6,3,2447673,Chevrolet,Express,van,2015
1558,HYBRID,4.98,42,41,9804273,BMW,I8,car,2019
1559,GASOLINE,5.0,2,1,1130154,Audi,A5,car,2018
1560,GASOLINE,4.96,169,159,4881621,Ford,Mustang,car,2016
1561,GASOLINE,5.0,17,14,10598381,Porsche,718 Boxster,car,2017
1562,HYBRID,4.98,95,84,1452432,BMW,i8,car,2015
1563,GASOLINE,4.96,71,57,9875726,Chevrolet,Corvette,car,2016
1564,GASOLINE,5.0,14,14,8930780,Lexus,GX 460,suv,2017
1565,GASOLINE,4.92,85,74,4881621,Ford,Mustang,car,2014
1566,GASOLINE,4.9,23,21,11515559,GMC,Yukon,suv,2019
1567,GASOLINE,5.0,2,2,15542095,Porsche,Panamera,car,2020
1568,GASOLINE,4.82,63,50,5808865,Porsche,Cayenne,suv,2016
1569,,4.8,21,15,9541863,Lamborghini,Huracan,car,2019
1570,GASOLINE,5.0,10,8,5808865,Land Rover,Range Rover,suv,2018
1571,GASOLINE,4.56,9,9,5808865,Porsche,Cayenne,suv,2014
1572,,5.0,4,3,9541863,Lamborghini,Huracan,car,2019
1573,GASOLINE,4.0,3,2,10448485,Nissan,Versa,car,2018
1574,GASOLINE,4.97,36,34,175531,Nissan,Rogue,suv,2017
1575,GASOLINE,,2,0,2447673,Chevrolet,Express,van,2016
1576,GASOLINE,5.0,32,26,9854674,Land Rover,Range Rover,suv,2019
1577,GASOLINE,4.99,110,97,3995219,Maserati,Ghibli,car,2014
1578,GASOLINE,4.95,86,75,7267636,BMW,2 Series,car,2015
1579,GASOLINE,5.0,8,8,11377223,Chevrolet,Camaro,car,2019
1580,GASOLINE,4.97,112,100,3441058,Ford,Mustang,car,2018
1581,GASOLINE,5.0,13,8,2447673,Chevrolet,Express,van,2017
1582,GASOLINE,5.0,13,11,10019710,Lamborghini,Huracan,car,2019
1583,GASOLINE,,0,0,10667864,Chevrolet,Corvette,car,2019
1584,GASOLINE,5.0,9,8,4800235,Volvo,XC90,suv,2020
1585,GASOLINE,,0,0,475056,Ferrari,California,car,2012
1586,GASOLINE,4.71,19,17,1452432,Maserati,Quattroporte,car,2015
1587,GASOLINE,5.0,15,10,8048196,Mazda,MAZDA2,car,2012
1588,GASOLINE,4.95,21,19,256806,FIAT,500,car,2015
1589,GASOLINE,5.0,13,13,256806,FIAT,500,car,2012
1590,GASOLINE,5.0,10,8,256806,FIAT,500,car,2015
1591,ELECTRIC,5.0,14,14,4311226,Tesla,Model 3,car,2019
1592,HYBRID,5.0,15,12,9860358,Honda,Civic,car,2008
1593,GASOLINE,4.95,101,85,4040830,Mercedes-Benz,GLK-Class,suv,2010
1594,GASOLINE,4.99,101,89,4040830,Alfa Romeo,Giulia,car,2017
1595,GASOLINE,5.0,3,3,3063848,Dodge,Challenger,car,2017
1596,GASOLINE,5.0,3,3,9860358,Subaru,Crosstrek,suv,2018
1597,ELECTRIC,5.0,20,19,8311648,Tesla,Model 3,car,2018
1598,GASOLINE,5.0,21,19,10527374,Buick,Enclave,suv,2008
1599,GASOLINE,5.0,26,21,7372770,Chrysler,300,car,2018
1600,GASOLINE,5.0,9,9,14570651,FIAT,124 Spider,car,2017
1601,ELECTRIC,5.0,3,3,10527374,Tesla,Model X,suv,2016
1602,GASOLINE,,1,0,14431771,Dodge,Charger,car,2016
1603,DIESEL,4.99,72,68,4040830,Volkswagen,Touareg 2,suv,2008
1604,GASOLINE,4.8,7,5,11287791,GMC,Sierra 3500HD,truck,2011
1605,GASOLINE,,0,0,1604642,Ford,Mustang,car,2020
1606,GASOLINE,5.0,19,19,9923599,Kia,Soul,car,2016
1607,HYBRID,4.94,18,17,8504432,Ford,Fusion,car,2014
1608,GASOLINE,5.0,8,6,8504432,Volkswagen,Jetta,car,2011
1609,GASOLINE,5.0,3,3,14757047,Toyota,RAV4,suv,2016
1610,GASOLINE,4.83,9,6,12961617,Toyota,Corolla,car,2015
1611,GASOLINE,4.75,8,8,15288016,Chevrolet,Sonic,car,2014
1612,GASOLINE,5.0,1,1,4442863,Toyota,Corolla,car,2016
1613,GASOLINE,4.93,33,30,9134633,Hyundai,Sonata,car,2017
1614,GASOLINE,4.61,42,38,6560809,Chevrolet,Impala Limited,car,2015
1615,GASOLINE,5.0,7,5,7715230,Mazda,CX-5,suv,2014
1616,DIESEL,5.0,5,4,6654606,Mercedes-Benz,Sprinter,van,2016
1617,GASOLINE,,0,0,9720386,Ford,F-150,truck,2014
1618,GASOLINE,4.84,31,25,1874412,FIAT,500,car,2012
1619,GASOLINE,4.7,11,10,5374465,Pontiac,G6,car,2010
1620,GASOLINE,4.88,8,8,5374465,Chevrolet,HHR,car,2009
1621,GASOLINE,5.0,9,9,14464536,Nissan,Murano,suv,2015
1622,GASOLINE,4.76,75,62,8091390,Volkswagen,Touareg,suv,2013
1623,GASOLINE,,0,0,15792190,Honda,Accord Sedan,car,2019
1624,GASOLINE,4.89,85,72,8287531,Subaru,XV Crosstrek,suv,2013
1625,GASOLINE,4.78,32,27,8287531,Jeep,Patriot,suv,2016
1626,ELECTRIC,5.0,12,9,10768929,Tesla,Model S,car,2017
1627,GASOLINE,5.0,21,19,10924223,Audi,A3,car,2009
1628,GASOLINE,,0,0,15597334,Honda,Pilot,suv,2020
1629,GASOLINE,,0,0,15496599,Mercedes-Benz,C-Class,car,2015
1630,ELECTRIC,5.0,45,40,5039637,Tesla,Model S,car,2013
1631,GASOLINE,5.0,57,54,7994776,Dodge,Challenger,car,2016
1632,GASOLINE,5.0,3,2,7994776,Chevrolet,Corvette,car,2009
1633,GASOLINE,5.0,6,4,2844865,Chevrolet,Express Cargo,van,2009
1634,GASOLINE,5.0,3,1,10263974,Mercedes-Benz,G-Class,suv,2013
1635,DIESEL,5.0,3,2,183904,Ram,1500,truck,2015
1636,GASOLINE,5.0,4,3,3078460,Polaris,Slingshot,car,2015
1637,ELECTRIC,5.0,7,7,5039637,Tesla,Model 3,car,2020
1638,ELECTRIC,4.75,5,4,205890,Tesla,Model 3,car,2019
1639,GASOLINE,5.0,8,8,7994776,Chrysler,300,car,2014
1640,GASOLINE,4.96,26,23,183904,Dodge,Grand Caravan,minivan,2017
1641,GASOLINE,5.0,6,4,7008399,Nissan,Altima,car,2016
1642,GASOLINE,5.0,29,24,13529183,MINI,Cooper Countryman,car,2016
1643,GASOLINE,4.41,47,32,5870257,Chrysler,Pacifica,car,2007
1644,GASOLINE,5.0,25,19,11361357,Chrysler,200,car,2015
1645,GASOLINE,4.44,10,9,9238089,Land Rover,Range Rover Evoque,suv,2016
1646,GASOLINE,4.96,66,52,2037455,Honda,Odyssey,minivan,2012
1647,GASOLINE,4.79,48,43,5779515,Hyundai,Sonata,car,2018
1648,GASOLINE,4.2,7,5,8252770,Toyota,4Runner,suv,2015
1649,GASOLINE,5.0,5,4,14615402,BMW,3 Series,car,2011
1650,GASOLINE,4.91,39,32,4860834,Mercedes-Benz,CLA-Class,car,2014
1651,GASOLINE,1.5,3,2,8323259,Chevrolet,Malibu,car,2014
1652,GASOLINE,,0,0,1618356,Subaru,Forester,suv,2013
1653,GASOLINE,4.94,59,49,1618356,Honda,CR-V,suv,2011
1654,HYBRID,4.8,56,50,5136026,Toyota,Prius,car,2013
1655,GASOLINE,4.74,65,50,1821886,Chevrolet,Camaro,car,2011
1656,GASOLINE,4.88,152,129,1468529,Toyota,Corolla,car,2016
1657,GASOLINE,5.0,7,6,4860834,Nissan,Murano,suv,2016
1658,GASOLINE,5.0,9,8,8465704,Toyota,Camry,car,2018
1659,GASOLINE,1.0,2,1,14615402,Mercedes-Benz,E-Class,car,2011
1660,GASOLINE,4.92,33,25,6812571,Toyota,Avalon,car,2009
1661,GASOLINE,5.0,27,23,1821886,Mercedes-Benz,E-Class,car,2012
1662,GASOLINE,4.0,12,9,5318976,Hyundai,Elantra,car,2015
1663,GASOLINE,4.9,12,10,6812571,Toyota,Camry,car,2011
1664,GASOLINE,4.82,66,57,4119986,Toyota,Camry,car,2011
1665,GASOLINE,4.89,111,93,1541014,Toyota,Camry,car,2011
1666,GASOLINE,5.0,8,7,4443967,Lexus,RX 350,suv,2016
1667,GASOLINE,4.92,58,49,3579411,Audi,A4,car,2017
1668,GASOLINE,4.79,146,116,1821886,BMW,3 Series,car,2008
1669,GASOLINE,4.94,60,51,1468529,Toyota,Corolla,car,2010
1670,GASOLINE,4.92,29,26,4119986,Toyota,Corolla,car,2010
1671,GASOLINE,5.0,24,19,1821886,Mercedes-Benz,GLK-Class,suv,2011
1672,GASOLINE,4.83,6,6,3579411,Acura,MDX,suv,2014
1673,GASOLINE,5.0,10,9,8465704,Hyundai,Santa Fe,suv,2020
1674,GASOLINE,4.83,7,6,4119986,Toyota,Corolla,car,2015
1675,GASOLINE,,0,0,6139709,Lexus,ES 350,car,2016
1676,GASOLINE,4.91,25,22,5136026,Toyota,Corolla,car,2014
1677,HYBRID,4.95,20,19,1468529,Toyota,Prius,car,2011
1678,GASOLINE,4.82,47,38,6812571,Toyota,Camry,car,2011
1679,GASOLINE,4.62,54,42,2532449,Toyota,Camry,car,2016
1680,GASOLINE,4.94,34,31,6812571,Toyota,Corolla,car,2009
1681,GASOLINE,5.0,31,29,5136026,Toyota,Camry,car,2009
1682,GASOLINE,4.95,21,19,4119986,Toyota,Corolla,car,2013
1683,GASOLINE,4.98,55,44,6812571,Toyota,Corolla,car,2006
1684,GASOLINE,5.0,1,1,9349914,Toyota,Camry,car,2016
1685,GASOLINE,4.82,69,55,1541014,Toyota,Corolla,car,2010
1686,GASOLINE,4.91,61,54,1541014,Toyota,Corolla,car,2008
1687,GASOLINE,5.0,7,7,8465704,Kia,Forte,car,2019
1688,GASOLINE,5.0,6,6,8465704,Hyundai,Elantra,car,2019
1689,GASOLINE,4.84,58,45,2532449,Honda,Accord Sedan,car,2019
1690,GASOLINE,,0,0,935969,Nissan,Xterra,suv,2013
1691,HYBRID,5.0,7,5,1821886,Chevrolet,Tahoe Hybrid,suv,2009
1692,GASOLINE,5.0,5,5,1331380,Mercedes-Benz,C-Class,car,2017
1693,GASOLINE,4.86,7,7,1541014,Toyota,Corolla,car,2010
1694,GASOLINE,5.0,19,18,4443967,Nissan,Murano,suv,2015
1695,GASOLINE,4.71,23,21,9291316,Toyota,Camry,car,2018
1696,GASOLINE,5.0,3,2,3100936,Ford,Transit Wagon,van,2016
1697,DIESEL,5.0,1,1,3100936,Mercedes-Benz,Sprinter,van,2018
1698,GASOLINE,5.0,6,6,4860834,Toyota,Camry,car,2013
1699,GASOLINE,5.0,3,2,2166902,Toyota,Camry,car,2011
1700,HYBRID,5.0,1,1,4354077,Lexus,ES 300h,car,2016
1701,GASOLINE,4.0,2,2,1468529,Toyota,Corolla,car,2013
1702,GASOLINE,,0,0,3779509,Hyundai,Tucson,suv,2013
1703,GASOLINE,4.5,5,4,9349914,Toyota,Camry,car,2016
1704,ELECTRIC,5.0,2,1,11995889,Tesla,Model X,suv,2018
1705,HYBRID,5.0,5,3,3666550,Chevrolet,Volt,car,2017
1706,GASOLINE,,2,0,9436841,Ford,Fusion,car,2012
1707,GASOLINE,5.0,7,5,11182579,Ford,Mustang,car,2017
1708,GASOLINE,4.76,23,17,11010167,Kia,Soul,car,2018
1709,ELECTRIC,5.0,1,1,9681825,Tesla,Model Y,suv,2020
1710,GASOLINE,5.0,3,3,13257404,Mercedes-Benz,E-Class,car,2011
1711,GASOLINE,5.0,3,3,13776262,Hyundai,Elantra,car,2020
1712,GASOLINE,4.91,12,11,9726700,Jeep,Wrangler,suv,2011
1713,GASOLINE,5.0,5,5,1726075,Mercedes-Benz,GL-Class,suv,2012
1714,ELECTRIC,5.0,25,24,11636112,Tesla,Model 3,car,2019
1715,ELECTRIC,4.84,22,19,449378,Tesla,Model S,car,2015
1716,GASOLINE,5.0,18,17,1410671,Porsche,Cayenne,suv,2015
1717,ELECTRIC,5.0,9,8,7442589,Tesla,Model 3,car,2017
1718,HYBRID,4.56,33,27,7142543,Honda,Insight,car,2013
1719,GASOLINE,5.0,5,5,15461487,Volvo,XC40,suv,2019
1720,ELECTRIC,4.8,11,10,9439889,Tesla,Model S,car,2015
1721,GASOLINE,,0,0,5306515,Mercedes-Benz,E-Class,car,2016
1722,ELECTRIC,4.86,80,73,449378,Chevrolet,Bolt EV,car,2017
1723,GASOLINE,5.0,85,78,7686658,Hyundai,Sonata,car,2015
1724,GASOLINE,5.0,10,10,4737093,Toyota,Highlander,suv,2015
1725,HYBRID,5.0,6,6,6808805,Toyota,Prius,car,2017
1726,GASOLINE,,0,0,1953568,Hyundai,Santa Fe,suv,2019
1727,GASOLINE,5.0,1,1,7682338,Nissan,Altima,car,2013
1728,ELECTRIC,,0,0,14815505,Tesla,Model 3,car,2020
1729,GASOLINE,5.0,4,4,7686658,Dodge,Charger,car,2015
1730,HYBRID,4.93,79,70,449378,Chevrolet,Volt,car,2017
1731,GASOLINE,5.0,4,4,1978026,Jeep,Gladiator,truck,2020
1732,GASOLINE,5.0,1,1,12805246,Infiniti,QX60,suv,2014
1733,GASOLINE,5.0,40,35,8635851,Mazda,CX-9,suv,2019
1734,GASOLINE,5.0,11,10,7686658,Dodge,Grand Caravan,minivan,2014
1735,GASOLINE,4.96,63,57,7686658,Kia,Forte,car,2010
1736,ELECTRIC,5.0,7,6,14700083,Tesla,Model 3,car,2020
1737,GASOLINE,5.0,20,17,7686658,Chevrolet,Malibu,car,2012
1738,GASOLINE,4.85,104,92,449378,Ford,F-150,truck,2014
1739,GASOLINE,5.0,17,15,1410671,BMW,3-Series,car,2020
1740,GASOLINE,4.96,29,28,1410671,Mercedes-Benz,C-Class,car,2008
1741,GASOLINE,,0,0,15716184,Buick,Enclave,suv,2015
1742,HYBRID,4.74,135,119,449378,Chevrolet,Volt,car,2013
1743,ELECTRIC,5.0,1,1,8810919,Tesla,Model X,suv,2018
1744,GASOLINE,,1,0,13741525,Ford,F-150,truck,2018
1745,GASOLINE,5.0,1,1,4442142,Toyota,Camry,car,2017
1746,GASOLINE,5.0,1,1,902124,Alfa-romeo,Giulia,car,2019
1747,GASOLINE,,0,0,13736780,Mazda,MAZDA5,minivan,2012
1748,GASOLINE,5.0,1,1,902124,Alfa-romeo,Stelvio,suv,2019
1749,GASOLINE,5.0,24,21,4442142,Kia,Soul,car,2016
1750,GASOLINE,5.0,5,3,10841270,Toyota,Sienna,minivan,2012
1751,GASOLINE,5.0,15,13,4442142,Kia,Forte,car,2017
1752,GASOLINE,,0,0,9449208,Ford,Fusion,car,2014
1753,GASOLINE,4.75,19,16,4442142,Mazda,MAZDA5,minivan,2010
1754,GASOLINE,,0,0,6795485,Toyota,Highlander,suv,2011
1755,GASOLINE,5.0,8,7,12801222,Honda,CR-V,suv,2015
1756,GASOLINE,5.0,10,9,14387586,Hyundai,Sonata,car,2013
1757,GASOLINE,5.0,5,4,4442142,Kia,Forte,car,2014
1758,GASOLINE,5.0,35,31,8635851,Mazda,3,car,2018
1759,GASOLINE,5.0,18,18,4442142,Toyota,Yaris,car,2020
1760,GASOLINE,5.0,4,3,14387586,Hyundai,Sonata,car,2013
1761,GASOLINE,4.7,11,10,12801222,Honda,Civic,car,2014
1762,GASOLINE,5.0,6,4,14387586,Nissan,Sentra,car,2014
1763,GASOLINE,4.96,33,24,3276160,Land Rover,Range Rover Evoque,suv,2013
1764,GASOLINE,4.92,17,13,14387586,Toyota,Corolla,car,2009
1765,GASOLINE,5.0,44,40,6228392,Mercedes-Benz,C-Class,car,2010
1766,GASOLINE,4.83,54,35,435262,Mazda,3,car,2016
1767,GASOLINE,4.58,32,31,2520469,Honda,Accord,car,2012
1768,GASOLINE,4.75,31,24,5092312,Toyota,Camry,car,2014
1769,GASOLINE,4.85,31,27,3276160,BMW,3 Series,car,2011
1770,GASOLINE,4.8,27,25,2520469,Honda,Civic,car,2008
1771,GASOLINE,4.79,55,42,3276160,BMW,3 Series,car,2010
1772,GASOLINE,,0,0,7914909,Mercedes-Benz,S-Class,car,2013
1773,GASOLINE,5.0,7,6,7914909,Land Rover,Range Rover,suv,2014
1774,GASOLINE,5.0,29,24,7914909,Mercedes-Benz,GL-Class,suv,2012
1775,GASOLINE,4.98,49,41,282877,Acura,ILX,car,2013
1776,GASOLINE,4.8,10,10,7914909,Audi,A8,car,2013
1777,ELECTRIC,5.0,20,18,3163475,Tesla,Model S,car,2015
1778,ELECTRIC,5.0,43,41,8893199,Tesla,Model 3,car,2018
1779,GASOLINE,4.66,199,148,175408,Acura,ILX,car,2017
1780,GASOLINE,5.0,14,10,1295079,Audi,S5,car,2018
1781,GASOLINE,5.0,1,1,8880852,Chevrolet,Camaro,car,2017
1782,GASOLINE,5.0,9,9,1821886,Aston Martin,V8 Vantage,car,2012
1783,GASOLINE,5.0,16,15,14404700,Toyota,Camry,car,2013
1784,GASOLINE,5.0,18,15,11288597,Porsche,Cayman,car,2016
1785,GASOLINE,,0,0,5008285,Mercedes-Benz,S-Class,car,2015
1786,GASOLINE,4.82,23,22,3636469,Polaris,Slingshot,car,2017
1787,GASOLINE,4.89,58,46,8095143,Mercedes-Benz,C-Class,car,2016
1788,GASOLINE,4.82,71,67,5887443,Audi,A8,car,2011
1789,GASOLINE,4.83,22,18,1821886,Maserati,Ghibli,car,2016
1790,GASOLINE,,0,0,15245144,Lexus,ES 350,car,2014
1791,GASOLINE,5.0,1,1,14614990,Audi,A3,car,2016
1792,ELECTRIC,5.0,3,2,4826169,Tesla,Model 3,car,2019
1793,GASOLINE,5.0,6,6,14404700,Volkswagen,Tiguan,suv,2018
1794,GASOLINE,4.67,6,6,1640251,Lexus,RX 350,suv,2016
1795,GASOLINE,4.69,16,13,1821886,Porsche,Boxster,car,2011
1796,GASOLINE,4.56,99,81,1509509,Audi,A7,car,2014
1797,,5.0,6,6,11109982,Lexus,LX,suv,2019
1798,GASOLINE,,0,0,15674386,Toyota,Sienna,minivan,2012
1799,GASOLINE,5.0,3,3,15590505,Infiniti,Q50,car,2014
1800,GASOLINE,4.89,60,55,5887443,Jeep,Renegade,suv,2015
1801,GASOLINE,,0,0,15752022,Hyundai,Elantra,car,2020
1802,GASOLINE,,0,0,11372697,Cadillac,XTS,car,2017
1803,GASOLINE,5.0,14,11,212695,BMW,X5,suv,2012
1804,GASOLINE,4.85,79,72,5887443,Nissan,Murano,suv,2012
1805,GASOLINE,4.87,98,87,5887443,Honda,Accord,car,2010
1806,GASOLINE,,0,0,11622218,BMW,5 Series,car,2015
1807,HYBRID,5.0,9,5,953362,Honda,Accord Sedan,car,2019
1808,GASOLINE,5.0,20,16,6989230,Honda,Odyssey,minivan,2013
1809,GASOLINE,4.84,76,64,5887443,Toyota,RAV4,suv,2012
1810,GASOLINE,5.0,6,5,11032884,Nissan,Versa Note,car,2015
1811,GASOLINE,5.0,10,9,3219842,INFINITI,Q50,car,2018
1812,GASOLINE,4.87,46,39,5887443,Chevrolet,Equinox,suv,2015
1813,GASOLINE,4.86,95,87,5887443,Scion,tC,car,2011
1814,GASOLINE,4.83,129,115,5887443,Chevrolet,Cruze,car,2014
1815,GASOLINE,5.0,9,8,5887443,Jeep,Cherokee,suv,2016
1816,GASOLINE,,0,0,8535432,Cadillac,Escalade,suv,2017
1817,GASOLINE,,0,0,1821886,BMW,7 Series,car,2012
1818,GASOLINE,4.91,61,53,5887443,Ford,Focus,car,2014
1819,GASOLINE,4.8,36,30,5887443,Toyota,RAV4,suv,2012
1820,GASOLINE,4.86,74,63,5887443,Chevrolet,Cruze,car,2013
1821,GASOLINE,,0,0,37089,Ford,F-150,truck,2018
1822,GASOLINE,5.0,13,12,12798083,Ford,Focus,car,2015
1823,GASOLINE,4.75,78,69,5887443,Nissan,Rogue,suv,2013
1824,GASOLINE,4.83,27,24,2152137,FIAT,500X,suv,2016
1825,GASOLINE,4.89,32,28,5887443,Ford,F-150,truck,2010
1826,GASOLINE,4.88,18,17,5887443,Jeep,Renegade,suv,2017
1827,GASOLINE,4.86,45,44,5887443,Buick,Verano,car,2013
1828,GASOLINE,5.0,9,9,5887443,Ford,Escape,suv,2017
1829,GASOLINE,4.84,62,51,5342714,Kia,Soul,car,2013
1830,GASOLINE,4.97,38,35,5887443,Chevrolet,Malibu,car,2017
1831,GASOLINE,5.0,2,2,12798083,Chevrolet,Cruze,car,2016
1832,GASOLINE,4.74,102,87,5887443,Nissan,Frontier,truck,2014
1833,GASOLINE,4.92,30,26,5887443,Chevrolet,Equinox,suv,2014
1834,GASOLINE,4.71,10,7,5887443,Chevrolet,Equinox,suv,2015
1835,GASOLINE,4.93,78,55,5342714,Volkswagen,Jetta,car,2007
1836,GASOLINE,4.72,27,25,5887443,Mazda,MAZDA5,minivan,2013
1837,GASOLINE,5.0,2,1,15289116,Lamborghini,Gallardo,car,2010
1838,GASOLINE,5.0,4,3,129912,Land Rover,Range Rover Sport,suv,2014
1839,GASOLINE,4.83,15,12,5342714,Kia,Soul,car,2014
1840,GASOLINE,5.0,25,23,5887443,Toyota,RAV4,suv,2010
1841,GASOLINE,4.73,38,33,5887443,Chevrolet,Cruze,car,2014
1842,GASOLINE,5.0,18,17,1821886,Mercedes-Benz,C-Class,car,2015
1843,GASOLINE,4.62,16,13,5342714,Hyundai,Sonata,car,2011
1844,GASOLINE,,0,0,5342714,Scion,xB,car,2013
1845,GASOLINE,5.0,5,4,373397,Dodge,Charger,car,2019
1846,GASOLINE,,0,0,11077806,Jaguar,XJ,car,2013
1847,GASOLINE,5.0,61,58,4645414,BMW,5 Series,car,2010
1848,GASOLINE,5.0,5,4,4645414,Bentley,Continental Supersports,car,2011
1849,GASOLINE,5.0,20,18,9552808,Chevrolet,Corvette,car,2017
1850,GASOLINE,5.0,71,67,4645414,Mercedes-Benz,E-Class,car,2010
